,text,class
430,можно я буду регулярно говорить НА СКОЛЬКО ЛЮБЛЮ ШИНСОУКОКУ ОНИ СОЛНЫШКИ КОТОРЫЕ ЗАСЛУЖИВАЮТ ВЕСЬ МИР,0
432,-я верну вашу                      -она стала дочь к 10                                  собакой,0
433,а я говорила что шарю за мбти,0
434,Мой папа глэм рок Фредди!,0
435,я щас еле уснула и дольше спать не могу ... сука блять,0
436,"на обиженных воду возят, варь.. похуй не похуй иди нахуй бля",0
438,"единственное что мотивирует меня это паблик в телеграмме, грёбанный паблик в телеграмме",0
439,выспИтся**,0
440,"5. Кстати, о порнографии. К сожалению, многие подростки черпают свои знания именно оттуда. Расскажите сыну, что порнофильмы далеки от реальной жизни. И не все, что там показывают, может понравиться девушке.",0
441,Начни утро с овсянки и закуси гелем для души,0
443,я сожалею о том что сказал вчера,0
445,я постоянно это слышу,0
446,папа:а Даша пойдет с нами? мама:пххахвхх нет конечно ты что думаю понятно кого я люблю больше,0
447,ДИКО ИЗВИНЯЮСЬ НО  бокуры которые по дружески вместе учились целоваться по дружески лишились друг с другом дественности по дружески начали встречаться по дружески сыграли свадьбу по дружески завели собаку по дружески провели вместе всю жизнь в любви и заботе >>> весь этот мир,0
448,почему нельзя открывать окна я ненавижу духоту у меня болит голова и думаю может пойти кровь из носа почему они не могут просто открыть окно хотя бы,0
449,Самая главная приколюха,0
450,"буду оч благодарен за рт, чтоб больше мью увидело ,:( /искр",0
451,"мы поняли Рома, не злись на Витю",0
452,я почти обоссалась,0
453,Я тебе зашью рану и нормально забинтую. А то замотала как хер пойми что... -Пошёл вон я сказала!,0
454,"Мне всего так грустно расходиться со своей крашиней (не уверена, что ее стоит называть именно так, но ладно). Мы так говорим по душам, и все хорошо, а потом приходит поезд, и все становится так вымученно. Будто я ей нужна только чтобы скоротать время на парах и в ожидании поезда",0
455,мама: гулять не до двух ночи! прихожу в час ;),0
457,"Возможно, я не права, но у меня есть убеждение, что ограничивать себя в той еде, которую ты любишь, не совсем правильно. Поэтому я предпочитаю калорийки и ем на них то, что я люблю в основном. Потому что если я пересилю себя и откажусь от чего-то, то в итоге все равно съем",0
458,Ебаный рот как я щас охуел от истории фараона он вау,0
459,"Короче, я поняла что по видимому мало персон знают про существование интерсекфем флага поэтому... Может попробуем распространить его ещё раз? Просто хочется видеть издалека людей с которыми у меня частично совпадают взгляды",0
461,"Каждый раз смешно, когда бывшие пишут и просят совета или помощи, идите нахуй",0
462,Блять не отвечают в группе лошки походу завтра идти без домашки ,0
463,красиво,0
464,Сейчас  беременная девушка(судя по животу месяц 8 примерно) просто пошла через 4 полосы по проезжей части. До пешеходного периода было метров 50 пройти... А где ответственность ?!?!? Это не норм!!! Давайте до беременности получать лицензии на ребенка??!?! Пожалуйста!,0
465,етить когда я успела пропустить 800 а нет не пропустила))) А СЕЙЧАС ВАС УЖЕ 807!!! КАПЕЦБ СПАСИБО MERCI BEAUCOUP DANKE SCHÖN THANKS КОРОЧЕ ВЫ ПОНЯЛИ  вы у меня лучшие конфетки!!,0
466,Похеру на все я нашла любимого человека жизнь прекрасна и только блять скажите мне что то против,0
467,Так непривычно видеть в дорамах сцены секса ..я как будто в другой мир попала,0
468,Добро пожаловать в ебеня Наши с Сашей паспорта назвали толстенькими,0
469,Я рисую там буквально какую-то аватарку судя по стилю аххааххахахахаххахахахп,0
470,Если тут наберется 1к фавов делаю каминг-аут старшей сестре как трансмужчина Не наберется 100%,0
472,Ну вообще мне и этот оттенок нравится...но почему то я посчитала его слишком ярким?,0
473,Муд,0
474,"ойкава это мы, пытающиеся понять, что происходит и происходило",0
475,"давайте примем тот факт, что все мы в определенные моменты кокичи",0
476,я приделал к одной фотке крылья и больше не могу остановиться,0
477,Нет ничего лучше есть огромные куски мороженого и слушать курта кобейна,0
478,как же трудно искать мастеров. боже.,0
479,почему Твиттер мне говорит что я не могу посмотреть твиты некоторых людей я не понимаю мне грустно,0
480,"нет,я серьезно,мои любимые комплименты про ум,харизму и красивую речь.",0
483,Мама купила что?- Леденец? Она купила сладкое?...,0
484,Я встану раком и буду счастлива,0
485,красиво,0
486,почему я должен идти домой ¿¿¿,0
487,"трансляция эйтиз без менеджеров, стаффа и контроля: сан ущипнул сонхва за соски и тот полез под футболку чтобы подтвердить, что они стали красными. занавес.",0
488,"и так, специально для  моей прекрасной сестрички тред о значениях белых цветов",0
490,сумире самая самая,0
491,Дизайн это не та сфера в которой я привыкла НЕ обсираться,0
492,embourbé dans la dépression,0
493,извиняюсь за свой идеальный юмор но это слепой,0
494,вау,0
496,"мне интересно,,,, что бы вы спросили, если бы мой ответ был ""да""?",0
497,2. милые розовые и белые шарики  мы решили что наша ёлка вся будет в розовых украшениях!!!,0
500,сегодня финал айленд...... спасибо..... я думала посплю..... хуй сосал меня хаахах.....,0
504,"В Израиле буквально каждую зиму/осень начанался сезон этих хуйней, у меня была подруга у которой было 3 пенала с ними, они были разных размеров, маленькие, большие и пздц какие большие",0
506,"Кто такой Николас Хэммик, блять?... Его уже упоминали или нет?.... Твою ж мать ಠ_ʖಠ",0
507,"а я просто автоматически люблю всех людей, кто говорит о филологии, философии и боге",0
508,"Ты же блин пример подаешь своим ученикам, они впитывают все, что ты показываешь и говоришь как губка",0
510,мне некуда девать свои мысли,0
511,хочу снова перепройти тест на тип личности СУКА,0
515,Я Холерик и Экстраверт. Хотите узнать свой тип темперамента?   темперамент,0
517,"Доброй ночи, я нашла Poðstilka Mun Sigra",0
518,"Та где они научились этому "" евонный """,0
521,Я когда надо кого то послать <3,0
524,"~`читать ей книгу вслух, завернувшись в плед, пока за окном бушует метель",0
525,ммммм обожаю отсиживать один урок и уходить домой,0
526,Я в ахуе с того что мы дожили до официальных акков бтс в инсте,0
527,СУУУУКААААААА,0
528,"Хочу пересмотреть Проект Х, ибо сейчас моё сердце желает прям такого же дикого тусича. Но в жизни никогда такого не будет, так что надо хоть от фильма эмоции получить.",0
529,Пусть. Мужики. Ебут. Мужиков. Раз. Считают. Девушек. Последним. Хуйлом. Ибо. Заебали. Чтобы. Не. Сделали. Девушки. На. Публику. Найдётся. Умник. Которому. Всё. Не. Нравится.,0
530,"ВНИМАНИЕ, ЭЙТИНИ! Мы разыгрываем три альбома Fever part 3 для всех СНГ Эйтини, которые будут поддерживать Эйтиз с цифровыми во время приближающегося промоушена Eternal Sunshine! Три победителя получат по одному альбому!  О том, как поддержать ребят и выиграть альбом смотрите+",0
532,"Как я и думала, это жжж неспроста: ОН намылился уехать без меня в Китай на пару месяцев...",0
533,"я почти не ходила , ну я просто не могла  я дала себе время восстановиться и с сегодняшнего дня я должна была это повторить , но.. но с 18часов голода и 10таблеток фуро меня унесло так  я щас в ахуе...",0
535,Да.,0
536,Ору,0
537,песни arctic monkeys прекрасны  я всё сказала,0
539,"соц. опрос. вы любите гин? да или конечно, да",0
540,я просто искала фотографии для эстетики на новый фанфик и увидела это  пинтерест заставляет меня плакать,0
541,хан так изменился ,0
542,меня сфоткали на планерке...,0
543,"но мафу выпустил нендроида,а ибу альмбом..... так что пока моя душа спокойна",0
544,"перестаньте романтизировать курение, это нифига не клево!!!",0
545,умру от переизбытка срс в своем окружении,0
546,"рубильник ""депрешн/хорни""   ии кто из персонажей мог бы вести мою закрытку????",0
547,Не убивай его!!!,0
548,а завтра будет репетиция? мне голову мыть или не мыть?,0
549,Юнхо,0
550,"я не знаю, кем я хочу быть, поэтому просто являюсь удобной. да",0
551,"А почему так красиво то? Здесь нет ни единого фильтра или ещё чего-то, я сфотографировала это пару минут назад! В живую это выглядит ещё лучше! Почему так красиво то, мать твою?!",0
554,Я: сплю 12 часов. Домашние: — Всё в порядке? Ничего не болит? Ты жив????,0
555,я сижу в интернете просто по инерции,0
556,"Олечке пишет какой-то мазохист. Олечка сидит и возмущается: - Он пишет, что он на всё готов, быть рабом, быть тряпкой! Конечно ты готов, это же твой кинк! А меня-то это почему должно интересовать? Готов он быть тряпкой! Ты думаешь, этим можно удивить русскую женщину?!",0
558,мои кактусикиии,0
560,"сегодня иду в пол 8 вечера к стоматологу. но я не подумала о том, что если не успею уехать, то не попаду на последние свои маршрутки. ",0
561,а обязательно было в аннотации всех книжек писать нормальное а вот в первом томе про постель,0
562,"Ну привет, загоны)0)",0
563,Гайз че мне делать а Ну че у меня с головой это пиздец,0
564,бесюся пиздешуся ,0
565,Когда заказала косметики,0
567,ПИЗДЕЦ Я ЖЕ ПОШУТИЛА,0
568,трахать сук пить сок,0
569,почему я узнала о ней так поздно..,0
570,жалко парня и любитель червей ,0
571,"верните положительную полосу жизни, что за херня ээээ",0
572,я жопу отсидела.,0
573,"Ты не пансексуалка, кансексуалам нравятся все люди, а тебе нравятся только девушки и коллекционировать книги.  По поводу книг.  ЕСЛИ Я НЕ ОДНА ТАКАЯ ПОЖАЛУЙСТА МОРГНИТЕ, МНЕ СТРАШНО ЖИТЬ.",0
574,МОЛЧУ.,0
575,"со мной рядом в автобусе сидит девушка которая так стильно одета, прям мой любимый кожаный стиль ",0
576,вот она - первая фаза по девушкам..........,0
577,"Девушка, у вас упало! - Что? Улыбка!",0
578,Ого у них упал актив поднимаем фотками чтобы все думали что тут интересно но нет у меня просто хорошие фильтры,0
579,я настолько отчаялась что сейчас иду покупать благословегие полной луны,0
580,12 часов bts это вам не шутки ,0
582,"""ну все же любят обнимашки"" ",0
583,"Меня уже начали раздражать мемы про психические расстройства. Я понимаю, что юмор — это защитная реакция, один из способов справится с горем, но это популяризирует расстройства, про них начинают шутить люди, которые никогда с ними не сталкивались",0
584,"мать ушла куда то вместе с бухлом, а я стою у стенки и кайфую. правда спина болит адски, но все равно все круто",0
585,"Почему в выходные родители ловят приходы и видят не уставшего сына, а готовую к генеральной уборке горничную ?",0
587,"Из-за жары приходится мыть голову каждый день, но я, как человек ленивый, хожу как бомж",0
588,"4 километра, это так мало, нужно найти более прикольный способ пройти больше ... - вообще не понятно, что это существо говорит, но он походу сдурел. хехе.. . больше вариантов разхода событий.. .",0
589,все арты официальные,0
590,"Мне кажется, или моё лицо всё равно страдальческое? Я просто не раз переделывала фото из-за него",0
591,"чуваки,срочно! как переводится i love you",0
593,С этого дня не трачу ни одного примогема,0
594,Спокойной ночи всем солнышкам <3 ... - гав гав гав :>,0
595,Срать друг под друга это конечно супер,0
598,На Маяковской так красиво Вау,0
599,"Ванильное овсяное молоко, мороженое и милки вей. Взбить в блендере. Разлить по кружкам.",0
600,"Я: мне нужен расклад Омар: зай,я на бульваре.... Я: и что? Сделай мне расклад. Омар: где я тебе карты возьму,они в жопу не помещаются Я:..... Омар: а на кого?))0)))9)00()()))))))",0
601,мои,0
602, мойарт  моиарты  мойрисунок  моирисунки  оценитемоирисунки  atr  drawing  picture  artist  beginnerartist  beautifulart  beautifuldrawing  scenery  beautiflscenery  idrawscenery  drawscenery  ilikeart  ilikedrawing  myart  drawing  nature  drawnature  idrawnature,0
603,"интересно, а те, кто отказались быть со мной, подозревали это?",0
604,"Возможно мне не стоит переезжать в места, где у домов окна направлены друг на друга… боюсь, привычка однажды приведёт меня к неприятностям…",0
605,Минуточку... Минуточки не хватит.,0
607,"Почему в Великом из бродячих псов главным источником фансервиса является гг, который вечно на четвереньках задом в кадр?",0
608,и мы умрём где-то посреди ночи и я люблю тебя очень,0
609,"я вообще энергетики не очень, но сейчас мне пиздецки хочется энергетик... Охх боже купите мне энергетик",0
610,"простите меня, я ухожу из твиттера....",0
611,Оно раза в 3 дороже как минимум,0
612,"все ясно, она проснётся в девять, а приедут они в три....",0
613,"мне дали: Тарталья  кто старше: он кто выше: он кто стеснительнее: я кто смешнее: он кто более чувствительный: я кто более раздражающийся: я кто более заботливый: ну... Мы, наверное... кто более флиртующий: он вроде...  Мем в реплаи, а я вам персонажа",0
614,АЛАЛАООАОАОАОАОАОАОАООАОАООАОАООААООАОАОАОООАОАОА ОНА В МОСКВЕ,0
615,с саньком (не геи),0
616,Подружка прислала мне диплом лучшей подружки с моим именем и фамилией:((,0
617,"‧₊˚Добро пожаловать, уважаемый читатель, в мой скромный особняк‧₊˚⋆ Зови меня Госпожой, не ошибёшься Являюсь женой Сугавары Коуши и Госпожой молодого графа Остальную информацию можешь узнать внизу Все мои треды/работы",0
618,"""Я на такое не подписывался""",0
619,ВЫ ПОНИМАЕТЕ ЧТО ГУК НАЧАЛ ПЕТЬ «НЕ ВОЛНУЙСЯ ЛЮБОВЬ МОЯ» ПРОТЯГИВАЯ РУКУ К ТЭХЕНУ А ПОТОМ ПРИЛОЖИВ ЕЕ К СЕРДЦУ,0
621,у меня сдохло 3 из 4 персонажей и я добила крио папоротник Барбарой???КАК???,0
622,я скучаю по тебе,0
623,ееее традишка вернулась а вот деньги ушли на скетчбук и новую гелевую ручку эхххх дада держите покушайте я не забросила рисование я воскресла словно феникс из пыли... ну или из мусора в виде упаковок от дошика,0
624,"Найс  Хорошо, что не ивентовый...",0
625,"мне кажется, что будет смешно, когда настя спалит его за дрочкой, но это когда-то точно произойдёт.....) боде о чем я думаю.. фу",0
627,"да люди со школы все ещё называют меня Бейсиком не совсем это люблю, но терплю",0
628,"чувак,я надеюсь ты ждал меня тут.",0
629,ХОЧУ НАПИСАТЬ С НИМ ФАНФИК!!!!!,0
630,Правая нога....чтоб тебя....,0
631,"Кто в вашем отп знает милые фразочки по типу ""луна сегодня прекрасна..."", а кто сходит с ума от той хуйни, которую несёт первый?",0
632,"единственный плюс того, что моя мама не знает английский, это то, что я спокойно могу слушать песни, вроде вэпа, щи соу найс и других",0
633,Как Саша скажу это правда  Я трогала руками закваску от кефира Не то что бы мне понравилось,0
634,"Смотрю на себя в зеркало и думаю : я такая охуенная, и где все мои влюблённые  олигархи",0
635,ОН БУДЕТ ГОТОВИТЬ СО МНОЙ РИС,0
638,встала сегодня в 6 утра и решила доспать ещё 2 часа вот даже не знаю лучше или хуже стало,0
639,Hey Rosanna! We are thrilled to have this opportunity and we cannot wait to be on the show!! See you soon  P1Harmony  ,0
640,"- Какого хрена у вас всех такие отвратильные оценки по химии ?!  *Завуч на задней парте  Мистер Мориарти!  - Ах да, не то слово, КАКОГО ХУЯ ВЫ ВСЕ ТАКИЕ ДОЛБОЁБЫ",0
641,хотела записать ему голосовое но рот не открывался какова хуя,0
642,Демон-пушка в образе капитана Америки сильнейший арт,0
643,мем Фото в цвете: я и мои друзья на фотках,0
646,"я поняла почему именно 10 ну и ладно так то, такое уже бывало раньше, и скорее всего у меня будет это чувство некоторое время нужно поменьше думать, лмао",0
647,Вот так и гаснет потенциал юного нигилиста....,0
649,Лимп бизкит альбом выпустили Охуеть Вот такого прикола я вообще не ожидала,0
651,в общем в любой непонятной ситуации я кидаю свою подругу в чс,0
652,"и так НЕЗУКИ УМЕР,а нет он жив ШИОН УМЕР, а нет все оки НЕЗУКУ, а нет НЕЗУКИ, а да так стоп что да БЛЯТЬ ОН УМЕР РЕАЛЬНО БЛЯТЬ а",0
653,Щас бы днокле писать...,0
654,"Окей, что ж, попробуем не спать сутки! Хорошо. Ладно. Я попытаюсь.",0
655,Если войти в процессы прошлого и вспомнить как я скроллила глагне беона изредка натыкаясь на теперь уже очень знакомых мне юзеров то я и подумать не могла что мы все вместе будем сосать хуй и почему-то в твиттере,0
656,когда ем черный хлеб чувствую себя брошенной и беспомощной,0
657,Куда блять делся Тай,0
658,Я питаю огромную любовь к своим нынешним скетчам,0
660,"доброе утро, лучики. ",0
661,"я бы хотел сегодня ночью провести эфир, но я боюсь",0
662,эх а может вспомнить про андертейл и всё-таки поиграть в него на досуге за геноцид...,0
663,игнор ну ладн я лун твайс цзыюй геншин и жжк,0
664,"Третья ручка по всем предметам, чтоб мой самый грустный — Ты поступила правильно. — Тогда почему мне так? — ",0
665,Жить на даче - это нереальный кайф. Я ещё и спать ложусь в 22:30-23:00. И встаю в 8-9. И тут очень сложно добыть джанкфуд.,0
666,макима????,0
668,нахрена ей столько одинаковых альбомов.....,0
669,Я завтра к Серёге наверно поеду,0
670,АХУЕТЬ Я ДОСМОТРЕЛА ИГРУ В КАЛЬМАРА Я В АХУЕ БЛЯЯЯЯЯТЬ,0
671,"первое не увидела, но да ладно.....",0
672,Красиво,0
673,"...- вчера ему кошка всё таки разодрала руку, но он рад что это произошло, что с ним не так¿¿¿",0
677,Голос ариши дед блонд как вид искусства,0
678,Бибология,0
679,"И так итоги дня: я на ногах с 7ми до полуночи, была на двух работах, и на слишком большой социальной активности(там была пицца), прошла 15 тыщ шагов и сейчас не чувствую себя человеком",0
680,Это я смотрю на свой и так довольно забитый график с универом и работой и думаю блин может даже выйдет спать больше 4 часов в сутки а потом вижу как мне добавили 5 часов по контракту,0
681,Я БЕЗ ПОНЯТИЯ БЛЯТЬ Я ПАНИКУЮ Я НЕ ЗНАЮ БЛЯТЬ БЕЗ ПОНЯТИЯ НО МНЕ СТРЁМНО,0
682,Интересно мой хлопчик поймет что это намек на то что я хочу чтобы он мне это платье купил,0
683,нашла недорисованныи рисунак...НАДО ДОРИСОВАТЬ БУДЕТ ПОТОМ,0
685,Спокойной ночи,0
686,Бляяя я слишком поздно выхожу. Упс. Алгебра же подождёт да,0
687,"Доброе утро, надеюсь никто не подох",0
688,скоро начну носить карту поверх глаза как гоголь,0
689,"Августовский дым, бутылка, крышка... Для близкого друга я отказался лишним.",0
690,мне так нравится что тут печать не мажется и о господи спасибо за все эти пояснения я хоть и по пять минут вникаю но я всё понимаю,0
692,так... пожалуйста повзаимодействуйте с этим твиттом если видите его!  потому что подозреваю что у меня теневой бан,0
693,Давайте не забывать лучшее,0
695,я конечно знаю что если я маме скажу про ориентацию то она примет это нормально но мне не совсем нравится ее точка зрения,0
696,тред: симптомы ПРЛ и некоторые его распространенные проявления,0
697,Я не понимаю кому больше хочу отсосать,0
698,очень умиляет старомосковское произношение в советских песнях,0
699,Я правда заблудилась,0
701,ЗВОНИТ ДЯДЯ АНДРЕЙ ГОВОРИТ А ТОЧНО ГУЛИВЕР??? НЕ КОСМОС???? Я ЕГО СПРАШИВАЮ КАКОЙ ЕЩЁ ГУЛИВЕР А ОН ГОВОРИТ НУ ТЫ СКАЗАЛА БУКВОЕД В ГУЛИВЕРЕ АПХАПХАПХА КАКОЙ НАХУЙ ГУЛИВЕРРРР ЧТО ЭТО ТАКОЕЕЕЕ,0
703,А вот и сюрприз Фем Дазай в этот  нюдсочетверг,0
704,"хочется простого человеческого ресурс на 'пропиздеть всю ночь со старым другом', а не 'искать силы просто пожелать ему спокойной ночи и лайкнуть пару сохраненок'",0
705,на основе фотки из пинтереста,0
706,"научите меня пить воду в течении дня,а не за два часа до сна...",0
707,я так хочу мела или активированного угля я могу просто так его есть без причины......,0
709,"А я, походу , влюбилась ",0
710,у меня такое ощущение что у меня велик шанс прочитать эту книгу за несколько дней,0
711,извините но мое отношение к алкоголю примерно такое,0
713,стилисты отрываются на полную и экспериментируют с прическами,0
714,"хоспаде, я что-то совсем тви забросила, блин, грустно",0
715,я не жениламь не с кем с марта помоему,0
717,ХАХАХАХАХАХА  СКОРО ЭТО БУДЕТ В ЛИЧКЕ У МОЕЙ МАМЫ,0
718,можно я пока тут повыкладываю свои ТТ  напоминаю вам про ВПН,0
719,хвастаюсь новиночками.,0
720,Плечи Кэйи>>>>>>все остальное,0
721,сан: *чуть не уронил телефон* уён на фоне: уничтожь его УНИЧТОЖЬ ВСЁ  уён ты skgjfjgk,0
723,"Итог: Мы не купили мне пижаму, т.к не нашли подходящего размера. Теперь тогда завтра пойдём :""(",0
724,""" извини меня , конечно, но при всей твоей образованности, так тупить...""  Сука , а называть теплую панаму кепкой и ритузами сверх учености ?",0
726,я вышла на улицу в акутагаве почему на меня так смотрят,0
727,"Да начнутся голодные игры  Я в 10 должна быть у первого стоматолога, до которого не знаю, как доехать  А в три мне поставят другой аппарат и все  И конец",0
728,что за привычка ебать мозги людям с нихуя,0
729,"""честно оцени себя""  внешность: 6/10 креативность: 7-8/10 физ. здоровье: 9/10 менталка: 5/10 эмпатия: 7-8/10 ум: 6-7/10 надёжность: 9/10 соц навыки: 3/10 терпение: 8/10 юмор: 2/10 оптимизм: 1/10 память: 8(?)/10",0
730,Теперь сижу и думаю знакомы у меня или косплеи ?  (Пятнадцатилетний Дазай очень даже похож),0
733,"Самое то обидное не то что не красавица (ок похуй), не то что мышление у меня самое распространенное визуальное как у 99% людей и предложить мне нечего, а то что я тупая. Ну или у меня проблемы с памятью вниманием концентрацией, не знаю....",0
735,внимание важный тред,0
736,Но мне интересно,0
737,Хуже чем учеба в субботу может быть только физкультура в субботу,0
738,"Создам сапп через неделю,все равно второго числа улетаю..",0
740,"охренеть, если бы не Коди, то я вряд ли бы узнала о такой классной группе ",0
741,Я попробую его уговорить,0
743,"Я.хочу.увидеть.Айдан. Я не скучаю,я хочу плюнуть в ли---- Я скучаю",0
744,"нам завтра ко второму уроку, ура",0
745,"давайте интерактив?  вспомните 3 ваши самые любимые вещи (действия, места) и выберите одно. что это будет?  у меня небо.",0
746,"И самое забавное, шо мои любимые работы были самыми непопулярными и мало кому всравшимися.",0
748,"Насколько же люди в наше время стали ПИЗДЕЦ неженками. Скажи слово и тебя уже заклеймят расистом, гомофобом, сексистом и вообще нацистом",0
749,эмо лошадь распространите!!,0
751,Твиттер опять сломался,0
752,как спиться,0
753,"Так мерзко наблюдать за плохой игрой когда кому то лижут задницу... Эта искренняя наигранность меня угнетает. Неужели не понятно, что к таким люди относятся как к тупым фанатикам, фу, хоть играть научитесь, вы меня угнетаете делая такое на постоянной основе ",0
754,"... - ладно, походу настало моё время, увидемся в в обед или утром :)",0
755,"Видимо тот факт что я успокаиваюсь от наличия таких же инфантилов рядом намекает на то что инфантилом быть мне круто и комфортно и перестать им быть я хочу лишь по причине ""ашо подумают люди""",0
756,кем ьы для меня считаешь...,0
757,"мама:- всё жрёт и жрёт, жрёт и жрёт. я:",0
759,немного в хонкай поиграла и уже умираю,0
760,"знаете, я передумала. завтра все выучу к 7 уроку на переменах",0
762,Мне так нравится эта рука~,0
763,Нахуя нужно было ложиться спать в 6 вечера? Чтобы проснуться в 10? Да ебись оно конëм...,0
765,"Заказала себе джанкфуда, может это мне поможет",0
766,Мама: у тебя лишний вес! Ты выглядишь не красиво! Я б меньше растроилась если б ты курить начала  Я:*начинаю заменять еду сигаретами*,0
769,Желаю каждому такого человека,0
770,"без контекста забавно звучит, а так плакать хочется",0
771,но у меня веще так мало ,0
772,пожалуйста давай забудем если ты так хочешь.,0
773,а вы заметили что ночью все твиты типа такие-«ПИЗДЕЦ Я В ПИЗДЕ Я ПРОСТО ПЫТАЛАСЬ НА ВЕРБЛЮДЕ СЪЕСТЬ ОБЛАКО РУКОЙ И ТЕПЕРЬ ПОД ЗЕМЛЕЙ ПОМОГИТЕ»,0
774,вечером кукурузные палочки съем,0
775,Доброе утречко,0
777,"пиздец хочу любви, ну вот что это такое(",0
778,меня давно так не хуевило,0
779,"меня забавляют подростки которые старше меня на год-два, но считают, что из жизненный опыт намного больше моего или же они в праве говорить мне о том, что ""я ещё многого не понимаю""   больше чем это меня забавляют только те, кто судят по росту это вообще пиздец.",0
780,"Я так хочу стать актрисой, больше всего на свете.  Но я отказалась от этого.  Потому что знаю, какие меня потом могут ждать трудности.  Хватит. Пора повзрослеть. Даже если не хочется.",0
782,"Хочу засыпать под шум дождя, а не лай своры голодных бездомных собак и звуки того, как сосед блюет.",0
783,"Хотите узнать, насколько я лох по жизни? После 12 часовой игры в гш я встала в пол второго ночи за водой.  В итоге, спускаясь по лестнице, я не досчиталась трёх ступенек и полетела вперёд.  Я явный ""везунчик"" по жизни.  Вроде, жива... Ну, это вроде :')",0
784,"Завтра чисто рабочий день двойной, сначала иду на одну работу потом на вторую а потом на ДР.",0
785,"Либо электрички, которая пришла раньше времени",0
786,я машина для убийств,0
787,"в моем понимании приставка 'пре' у прилагательных означает ""очень""  и получается что прекрасный это очень красный вывод: ""прекрасный"" логично говорить людям с румянцем",0
788,пресс ф моим пальцам я спать поставьте лайк пожалуйстп,0
789,ладно !!! начинаю поиск мьючалок ,0
790,я кстати обычно так же в одеяле с головой перед ноутом сижу:>,0
792,пойду посмотрю дорогая мы убиваем детей там хоть понятно в чем пиздец ситуации,0
793,сегодня впервые увижусь со всеми однокурсниками…,0
794,"[] Пожалуйста, прочитайте и распространите, это очень важно!",0
795,не пантоваться а играть,0
796,9/10 Я ЧУТЬ НАХУЙ НЕ СДОХЛА.,0
797,я и мои любимые кинозлодеи,0
798,temporada 2021 del lol 15 de febrero: 55 partidas jugadas 24 de marzo: 139 partidas jugadas,0
799,леви узо сосет,0
800,Перестаньте хейтить соду лав  Я не успеваю ставить классы,0
801,обожаю тотальный контроль  -ты где -ты с кем -ты время видела  -иди домой -будет разговор,0
802,tw : s/h block don't report • • • • • • beanstwt ouchietwt fasciatwt,0
803,мои друзья поженились ,0
804,"думаю что я пока что не буду взвешиваться, и сделаю это через неделю/две потому что зная себя так будет лучше",0
807,мужская особь который участвовал в моём создании так прикольно звучит.,0
808,", - походу потихоньку я теряю здравомыслие ' кстати ' что вам нравится в этой учётной записи ¿¿¿",0
809,"2 часа ночи. Я покупаю кетчуп, паштет и вино. Продавщица не удивляется, ибо я прихожу почти каждую ночь и мои наборы постоянно ёбнутые.",0
810,"У меня красивый почерк и поэтому меня всегда просили подписать всякие открытощке итд, но я вместо того чтобы писать нормальное писала всякую херню лютую Ничего не поделать, у меня Венера в Козероге.",0
811,Я и следствие вели,0
812,жалею что не купила картошки,0
813,"Всё же скажу тебе: торопись делать добро, пока ты живешь в теле. Ходи в свете, пока ты живешь в теле. «Ходи в свете, пока есть свет». Придет ночь, когда уже не сможешь делать добра, если бы и захотел.",0
815,Подруга спросила что за садо-мазо у меня творится,0
816,то есть это не у липы медовый вкус а у меда липовый,0
818,Порой я чувствую себя этим кроссовком...,0
820,"Я здесь ради Луны, от красоты который захватывает дух, воздуха, который каждый сезон пахнет по особенному, книг и музыки, которые греют моё сердце. Но мне приходится находится среди людей, для которых я пустое место, чтобы выжить. Чтобы было где жить не сдохнуть с голода.",0
821,почему когда я мьючусь с кем у кого аудитория меньше 200 это выглядит так будто я беру опеку над ребёнком,0
822,"Ой, а чего это в ОБГ такие симпотные адэшник и лесник... Вообще, очень много симпотных челов играет на АДК, как я заметил.",0
