,text,class
-1,"Просто нет выхода", 1
-1,"Я очень устал от жизни. Реально больше не могу. Ничего не держит, кроме матери. Вся моя жизнь полное дерьмо, одна чёрная полоса. Вообще не понимаю, почему я вынужден так мучаться. Очень тяжело", 1
-1,"Сдохнуть бы", 1
-1,"Не родись я, всё было бы отлично и не кому бы не пришлось терпеть меня, йобаного клоуна, урода и т д. Чувствую что я давно сломан психологически и существую только из-за того что, живу как обуза а иначе я не могу... И да знаю, многие могу написать так в чём проблема, не нравится измени. А не можешь не ной... В общем мне не помочь и всё только станет ещё хуже, сейчас может ещё меня терпят а потом будет хуже не куда. Да и я вообще проблемный замкнутый в себе, социофоб с инфантильным расстройством личности. И я чувствую что от одного моего вида я раздрожаю людей, своим не довольствием я страдаю мучаюсь, но нечего сам виноват, спасибо родным за то что я такое уёбище дефективное, если я скоро сдохну это будет просто счастье и не надо мне говорить жизнь прекрасна и всё наладится, суицид не выход ага конечно, меня всё равно не кто не поймёт потому что мне просто не места в это мире... Если не был бы таким трусом, я бы давно уже покончил с собой но к сожалению я всего лишь жалкий нытик. И кто считает это бредом и так далее можете смеяться валяйте!", 1
-1,"Лежишь на койке смотря на потолок безразличным взглядом думаю живу ли я вообще или существую в этом реальности одиночестве поглощает мой мысли в голове толко одно жизнь или смерть.", 1
-1,"Очень одиноко, хочу поговорить с кем то, мне плохо, тяжело и больно, что деш не знаю, очень хочется найти друга я вообще без общения", 1
-1,"Пребываю в крайне подавленном состоянии. Я не способен помочь родственникам, от меня нет пользы. Не понимаю этот мир, людей. Испытываю глубокое отвращение к самому себе. Я не готов к жизни, возможно я просто не должен был существовать", 1
-1,"смерть я иду за тобой.", 1
-1,"Как избавиться от чувства тревоги, стресса. Из-за стресса я начал делать самоповреждения я чувствую себя не кому не нужным, я ненавижу себя за это", 1
-1,"Я настолько боюсь людей что, даже родственников хоть и живу с братом, чувствую себя каким-то трусливым монстром который боится и не навидит людей. И мне спокойно только когда я абсолютно один но в тоже время очень плохо и я даже не знаю как нормально описать себя... Очень чувствую, если я не сдохну, я буду страдать всю свою жизнь. Лучше бы я умер или во все не появлялся в этом мире! И ещё родственники явно не знаю что со мной да и говорить я им не стану потому что я очень замкнут в себе, к тому же я социофоб да и я единственный такой травмированный и дефективный к тому же всё равно не поймут и мне не помочь, родился чтобы страдать от самого себя и всего что меня окружает... Ненавижу себя! что хочу сдохнуть и в тоже время хочу жить. Но зная себя, кроме смерти мне нечего не поможет, хочу просто исчезнуть и не существовать!", 1
-1,"Здравствуйте,. Вчера папа сказал, что если я ещё раз нанесу себе увечья, то он сам лично отвезёт меня снова в больницу(психиатрическую больницу,я ранее описывала как там плохо),. Я ненавижу, ненавижу, ненавижу их. Я ненавижу всех, Они потом ещё смеялись с мамой, когда уходили,. Я же говорила им, что там мне становится ещё хуже, но им всё равно,. Я ненавижу, ненавижу, ненавижу своих родителей,. Я никогда не смогу описать всю палитру ненависти, которую я испытываю ко всему живому,.", 1
-1,"Я сам разрушил свой мир но к меня не осталось сил создать новый всё идёт к зелёному змею", 1
-1,"Я хочу умереть в тоже время я хочу жить. К сожелению не могу никому сказать что у меня есть проблеммы мысли, Я хочу все исправить но я не могу вернуть прошлый. у меня чувства вины не дают покой. Что мне делать я правда не знаю кажется не сегодня но я все таки однажды убью себя. Если сейчас не справлюсь", 1
-1,"с кем можно поговорить, пока жду скорую", 1
-1,"Ненавижу себя особенно людей, которые толкают меня к боли. Я пытаюсь отвернутся от общества, пытаюсь бороться с этим, но у меня не выходит. С детства я ранимый человек, пугливый, не уверенный в себе, я имела лживых, лайтовых друзей, которые не хотели со мной общаться. У меня был человек, который я очень любила, мы были в отношениях 6 лет, я надеялась, что это до конца нашей жизни, в итоге, всё это оказалось наглой ложью. Он был единственной моей поддержкой, единственный кто был рядом со мной рядом как удача, в итоге все рухнуло, я стала терять себя и смысл жизни. Я хочу любить, я хочу заботится, я хочу быть счастливой, я хочу чтобы и мне делали взаимно приятно, почему мне этого не дано.. Раньше я испытывала страсть к играм, к увлечению косплеям, сейчас–нет. Я забываю себя.", 1
-1,"Я не ищу общения и не хочу обсуждать проблемы. Просто хочу высказаться. Мне очень плохо, я очень устала. Каждый день жизни как пытка. Бывают конечно позитивные моменты, но чаще всего жизнь тупо избивает мою душу. Мне бывает до такой степени очень сильно больно, что даже начинаю ловить с этого кайф. При знакомых я стараюсь улыбаться , смеяться, дабы не нагружать своими мрачными мыслями. Иногда не выдерживаю и эмоции вырываются наружу. Мне всё это надоело, я уже давно хочу умереть, прям жажду этого, но у меня появился страх что меня опять откачают. Я не знаю как избавиться от него. Кто бы что не говорил, но ничего хорошего в этой жизни нет и не будет, она ужасна и я не желаю её продолжать.", 1
-1,"Малыми шажками к петле..", 1
-1,"заметила, что желание покончить с собой начало появляться довольно часто", 1
-1,"Я устал. Я проебал всё. Я ебучее ничтожество, которое лишь рушит своё будущее и причиняет боль дорогим мне людям. Ненавижу себя. Мне стоит сдохнуть. Зачем я вообще родился? Без меня окружающим было бы лучше. Началось всё с первых отношений. Вроде бы был счастлив, а потом проебал из-за своей стеснительности. Впал в депрессию на полгода. Потом благодаря другу вроде бы и поборол её. Как оказалось ненадолго. Встретил одну девушку, которая идеально подходила мне. Я любил в ней всё: её характер, внешность, голос, глаза в которых я мог тонуть часами. Казалось, у меня есть всё, что нужно для счастливой жизни, но я всё испортил. Моё недоверие и ревность каждый день разъедали меня изнутри и я причинял ей боль сам того неосознавая. В конце концов она не выдержала и мы расстались. Теперь каждый день я борюсь с новой депрессией, которая сильнее предыдущей в разы. Больнее всего, что, когда я прихожу в школу, мне приходится натягивать эту ебучую маску прежнего себя... веселого и похуистичного. Хоть и изредко ибо я почти и не хожу в неё. У меня нет сил встать с кровати. Каждый сука день я лежу и думаю о ней. Мог бы и закончить со всем и просто пустить лезвие по вене, но пообещал ей, что не убью себя. Я уже не выдерживаю. Единственное, что помогает мне пережить этот пиздец сигареты, музыка и селфхарм.", 1
-1,"Я вновь вспоминаю свою дочь. Свое сердце и душу. Ее нет со мной. Умерла по моей вине. Нет мне оправданья. Ты единственое что я любила в своей жизни. Бескорыстно и честно. Мне никогда больше не погладить тебя, не поиграть. Не тронуть твои пушистые ушки. А ты никогда не вскарабкаешся по моей ноге когтями верх и не усядишся на моих плечах. Не обнимешь во сно лапками обвившись пушистым телом на шеи. Не оближешь мне лицо шершавым языком. Не побесишся по комнатам дикими прыжками. Не замурлучишь. А знаешь что самое страшное? Что я забыла как ты мурлычишь. Но я помню как ты мявкала. Ты всегда мявкала по девчачьи, моя милая. Если это применять к кошкам. И ты такая маленькая и миниатюрная пусть и взрослая. Моя дочка. Нет на свете мне замены тебе. Ты была моей кошкой. А я твоей мамой. Пожалуйста прости меня. Если ты можешь прости. Мы будто были сплетены душами. Даже мои повадки ты копировала. И котят твоих я не сберегла. Они стали сиротами. Они никогда больше не узнают тебя свою маму. Я нашла им другую кормящию кошку. Но один все равно умер. А другово чужая кошка спрятала и найти его не могут. Чувствую что моя судьба как и твоя. Быть мокрой после дождя на улице. Без стука сердца. Я потеряла свою часть.", 1
-1,"С каждым днём сил всё меньше и меньше,а жилания умереть становится большь,я не могу начать нормально учиться сил нет и голова забита суицидом сейчас проблемы с учёбой помогут мне покончить с собой 😭как хреново на душе", 1
-1,"33 года, близких нет, есть нелюбимая работа которая меня сожрала, весь в долгах,из которых я не выберусь, все от меня отвернулись, люди надо смеются и злорадствуют моим неудачам, так как я был амбициозным, осень много врагов. Другие просто сторонятся меня, так как я ходячая проблема. Я страдаю психопатологией и синдромом суженного сознания, успеха в этой жизни не добьюсь никогда, все за что не берусь - крах и разрушение, интроверт с абсолютно не развитыми коммуникациями. Жить не хочу, умирать страшно. Еще - я болен спидом, и очень ограничен по жизни. Были две попытки суицида по жизни - ну такие, на полшишечки. Один раз хотел замерзнуть в мороз, но тяга к жизни пересилила, воорой раз - хотел удавиться, но это очень страшно. В сердце много разочарования и искренней ненависти ко врагам. Моя мечта - превратиться в монстра, который после смерти сожрет в адовых мучениях всех тех, кто меня предал и обманывал, пользуясь моей доверчивостью и добропорядочным отношением. Я готов внутренне пройти сквозь коптящий огонь и принять страдания, только не напрасно, а ради превращения в ужасающее чудовище и ночной кошмар и ужас для всех своих врагов, которые упиваются моими страданиями. Добра не существует, оно наказуемо и самая главная ошибка совестливого человека. Выхода нет, только принять все страдания и терзания,чтобы потом, если это возможно - реализовать это все на свое усмотрение", 1
-1,"в мои 13 лет моя мама пила,в 16 она ебашит запоями,не ночует дома,оправдяваясь тем что «плохо ходит транспорт,и я останусь у подружки»сегодня после очередной пьянки с подружкой(имея на руках 2-х годовалого упыря который пищит на всю комнату)ненавижу орущих детей в 10 ночи.возможно это сподвигло меня вновь высказаться про ее гулянки и т.д. Для меня это больная тема разговора,редко затрагиваю ее с матерью,но каждый день прокручиваю у себя в голове.Сегодня прямым текстом я услышал «Ты хуевый сын» я понимаю что это было сказано по пьяне,но я очень устал от этого,отца у меня нету(мать каждый раз потыкает мне этим «если я плохая,то собирай свои манатки и едь к нему» или же «я уйду на войну и больше ты меня не увидишь» в моем 9-10 летнем возрасте она притащила «военного» который был младше нее на 10 лет(ему было 22) дом у нас не большой,поэтому я все это слышал отчётливо.Сейчас у нее очередной «вояка» которых даже военными назвать сложно,ебаное пушечное никому не нужное мясо,жаждущее хоть какуюто женщину под боком)может я сильно вдался в подробности в этом тексте,давно хочу этим всем поделиться.чувствую себя не нужным своему самому родному человеку. мыслей о самовыпиле стало намного больше за последние пол года", 1
-1,"Что делать если не хочется жить? Я вроде не чувствую вроде влияния депрессии, но желание вскрыться назревает с каждой секундой. Честно, мне мерзко жить в этом мире. Мире иллюзий и притворства, маскарада. Мире, где нет никакой магии, где нет никакой изюминки, где нет чего-то неизведанного и странного. Скучном, сером, одинаковым в каждом метре каждого шага. Мире, где каждый день встаёт солнце и погружается во мрак. Который постепенно умирает.", 1
-1,"Из-за новой работы началось обострение, теперь не сплю. От этого сильно болит голова и рвёт. Как меня всё достало, если б вы знали.", 1
-1,"Опять этот потолок. Я ненавижу. Ненавижу всё. Ненавижу всех. Но больше всего я ненавижу себя. Я больше не вижу смысла в своей жизни. Меня никто не понимает,. Конечно, никто меня не понимает! Никто и не поймёт меня,. Почему я существую? Может быть, я живу, чтобы понять это. Ненавижу.. Ненавижу... Всех ненавижу! Ненавижу вас всех! Обо мне никто не беспокоится — ничего не изменится, если меня не станет.", 1
-1,"часто задумываюсь об этом.. но так и не могу решиться, всегда что-то и кто-то отговаривает меня.. мне тяжело", 1
-1,"Мне 30. Девушка. Ни детей, ни семьи, ни квартиры, ни должности, которой бы могла гордиться, типо мол вот добилась. Нет. (есть долги, кредит..). По жизни хорошистка не ною, не прошу о помощи, просто делаю, хочу - не хочу надо. Люди приходят и уходят, причиняя боль. Но ты делаешь. Живешь. Работаю на двух работах..., по 15к без вых,... И так выходит что всю жизнь так... Все делятся поездками.... Шмотками... А я.. Мне нечем..., живу в общаге..,стыдно признаться.. и даже отпуск не могу позволить..., в минус уйду..., все отягащает артроз... Ужасные боли.... Пост на обезб, кот не помогают... Я поняла, что мне важно быть нужной, полезной, мне важно, чтобы моя деятельность была необходимой. Т е я превращаю свою работу в семью и друзей,, так как нет иного.., пусть и временно. .. выходит, что в жизни, у меня нет человека, которому бы могла довять , просто молча прийти и обнять.. Я не сирота, но тёплых отношений никогда не было. Сначала нужно было закончить школу на отлично.., универ(там я не потянула т к все свободное время работала, чтобы было на что жить), а по ом удачно выйти замуж. Я всегда знала, что чтобы ни случилось.. Просить помощи не у кого. Даже родители. Нет, им все равно, вроде смешно.., вроде после 17ти ты большая и сама себя тащи... Такая политика.. Тут все пишут о срывах. У меня их нет. Дикая усталость внутренняя, пустота, ненужнось, отреченностть, нет интереса ни к чему, хочется спать постоянно, или забиться в угол ото всех. Но понимаю что одной мне плохо. Беспомощьность какая то и отчаяние.. меня затыкали до смерти, вот ты ниче не добилась, ни кола ни двора... Стыдно... Как слышу так слезы текут... С января по начала августа.., рыдала кажд день ночами, засыпала.. Потом соскакивала от кошмаров.. В слезах и холодном поту... (июль - август, искала новые отношение если можно так назвать, все попытки провальны, и сейчас совсем не хочу). Пишу...и глаз дёргается, слезы наворачиваются... Наверно полная ахинея со стороны... Вроде взрослая, вроде мозги есть, а написываю тут.... осуждаю себя.... Даже до того дошло, что написать некому, строчку сюда..", 1
-1,"Люди никогда на смогут познать истины и найти бога в себе. ненавижу все человечество. Мы ничто и грязный мусор", 1
-1,"Каждый день я прихожу на балкон 13 этажа, чтобы закончить все это. Но я все ещё жив. Мне жалко мою маму и сестру. Морально мне очень плохо, я режу руки и постоянно плачу, у меня нет ни на что сил, я просто существую. Однажды, я это сделаю", 1
-1,"Осознание того что ничего не исправить, то что я всё потерял, то что никто не поможет... Сильнейшая безнадёжность... Тот кто был раньше, умер. Смотря в зеркало, в свои глаза, осознаёшь что когда-то в них была искра, стремление, а сейчас... Что там? Что? Кто там? Кто смотрит? Это я? Это... Кто я? Кто я сейчас? Как до такого дошло? А кто со мной? Они никто. Их уже нет. Они мне не друзья. Они мне никто. Никто не дорожил... Кинул... И что? Ты остался один. Я остался один. Всем плевать, никто даже не вспомнил... Я просто ушёл. Даже тот, кого любил... Всем плевать, был я, не был... Можно ли называть себя ""Я""? Я живой? Я живу? Как ты? Ты? Не чувствую душу. Всё что осталось... Лишь воспоминания, и бесконечная тоска, вытекающая через слёзы. Хотя, даже их уже нет. Ничего нет. Один посреди тундры. Может это и приятно, нет. Даже когда кого-то находишь, от тебя постоянно отмахиваются как от прокаженного. Я обречён быть в одиночестве всю жизнь. С этим ничего не поделать. Я так и останусь гнить... Есть ли придел? Становиться всё хуже с каждой секундой, и на мысли лишь одно, когда часы отсчитают мою последнюю секунду. Когда судья поставит жирную точку на моей жизни?", 1
-1,"Я уже не выдерживаю. Постоянное одиночество, постоянные муки в этом мире уже надоели.", 1
-1,"У меня есть переживания,которые очень влияют на мое состояние. Начну с того что,у меня развелись родители,я понимала что впринцепе так будет лучше маме,брату и возможно мне. Но осознавая что, семья уже пропала для меня ,я виню себя ,что не смогла хорошо на это повлиять. И один из родителей просто стал увлечен новыми знакомствами,и уже совсем почти не разговариваем друг с другом, человек просто не обращает внимание и не слышит. В моей жизни появился человек которому по моему мнению очень нужна поддержка,я очень горжусь им ,через что он проходит и не погружается в ""яму"". Давая поддержку я начинаю понимать что боюсь потерять человека.Я не справляюсь сама с мыслями, от которых опускаю руки. Странное чувство что ты нечем не поможешь людям. От меня будто нечего и не изменится,я пустое место", 1
-1,"решил продать всё что есть и переехать в другой город (на юг)но чувство того что меня предали самые близкие люди у меня крепнет с каждым днём надеюсь что смена обстановки поможет если нет то всё", 1
-1,"ЗАЕБАЛО ВСЁ!!!", 1
-1,"Заебало всё блять...", 1
-1,"это всего лишь ремиссия..", 1
-1,"Хочется просто уйти где то на необитаемый остров где нету этой суеты и жестокости человеческой.", 1
-1,"Мне 31 и вся моя жизнь прах. Еле устроилась на работу, не знаю сколько продержусь. Страшно за будущее.", 1
-1,"У меня жуткое уныние и вечное желание покончить с собой. Вроде нет конкретной причины, но так тоскливо и одиноко хоть волком вой. Я могу шутить, смеяться, легко влиться в любую компанию, но все это не по-настоящему. Не искренне.", 1
-1,"Приём к психиатру 20 октября надеюсь поможет, только не знаю доживу ли", 1
-1,"Почему вы продолжаете жить, зная что жизнь полное дерьмо и того не стоит? Почему, если большинство просто тупые бараны и быдло?", 1
-1,"не хочу находиться и в принципе жить в реальности. раздражает тратить свое время и силы на бытовуху и работу, да и вообще на любые дела. ничего здесь не интересует. эскапизм - единственное уже на протяжении лет пяти, ради чего периодически хочется жить. но, к сожалению, у меня нет возможности запереться навсегда дома и перестать контактировать с внешним миром. да даже месяц такой жизни я не могу себе позволить. наверное, в этом и вся проблема, потому и хочется умереть, т.к. от реальной жизни одна лишь усталость.", 1
-1,"мне одиноко(((", 1
-1,"Я так устал от этой не справедливой жизни", 1
0,"Бывшая жена угрожает самоубийством. Недавно я ушел от жены, потому что она дважды изменила мне и много лгала. Несколько дней назад она начала угрожать мне самоубийством. Я неустанно отговаривал ее несколько дней, но она продолжает угрожать, потому что хочет верить, что я вернусь. Я знаю, что многие люди угрожают таким образом, чтобы добиться своего, но что будет, если она действительно это сделает? Что мне делать и как я должен справиться с ее кровью на моих руках? Я по-прежнему люблю свою жену, но не могу смириться с тем, что мне снова будут изменять. Я беспокоюсь, что сегодня может наступить день, когда она это сделает, но очень надеюсь, что этого не случится.",suicide
1,"Странно ли, что меня не задевают комплименты, если они исходят от кого-то, кого я знаю, но мне очень приятно, когда это делают незнакомцы в Интернете?",0
2,"Наконец-то 2020 год почти закончился... Так что я больше никогда не услышу ""2020 был плохим годом"". Клянусь гребаным Богом, это очень раздражает.",0
3,"Мне нужна помощь, просто помогите мне, я не могу прекратить рыдать.",1
4,"Здравствуйте, меня зовут Адам, мне 16 лет, я борюсь уже много лет и мне страшно. За последние годы у меня возникали мысли о самоубийстве, страх, тревога, я был очень близок к собственному пределу. Я долго молчал и боялся рассказать об этих чувствах своей семье. Около 3 лет назад потеря тети спровоцировала все это. Каждый день я чувствую себя безнадежным, потерянным, виноватым и раскаиваюсь, что я натворил в своей жизни. Я открылся семье единственный раз, рассказал им о чувствах, я был сломлен в тот день, они увидели мои порезы. Я чуствовал себя отвратительно из-за того, что они переживали из-за меня, ведь я изображал, что все хорошо, хоть и чувствовал себя совершенно ужасно. Позже они узнали, что я пережил попытку самоубийства через таблетки, а также пытался повеситься. От таблеток я лишь потерял сознания, а залезть в петлю я не решился, потому что испугался. Во время первой терапии мне поставили диагноз "тяжелая депрессия", "социальная тревожность" и "расстройство пищевого поведения". Позже меня почему-то перевели на ебаную групповую терапию, что заставило меня чувствовать себя еще более тревожно. В результате перед нашим последним занятием терапевт показала мне мои результаты ежедневной проверки моих чувств (это был двухступенчатый опрос для меня и моих мамы и папы). Оказалось, что в дни, когда я чувствовал себя ужасно, моя мать считала, что я был "самым счастливым, каким она меня только видела". Она считала, что терапия помогла мне. В конце концов меня посадили на серталин, но я так и не допил свой первый рецепт и не нашел подходящий тип антидепрессанта, потому что моя мама думала, что мне нужны только лекарства. Через 3 недели она решила, что можно пренебречь графиком приема таблеток и перестала мне их давать. Все это время я чувствовал себя все хуже. Сегодня я боюсь еще больше прежнего. Я снова начал резать свои руки. У меня бессоница. День за днем я чувствую себя все более безнадежным, все более никчемным, задаваясь вопросом, что я еще сделать делаю? Что заставляет меня вставать с постели и продолжать нести свое существование? Я спрашиваю себя об этом почти каждую ночь. Пожалуйста, пожалуйста, пожалуйста, кто-нибудь... кто-нибудь помогите мне. Я так боюсь, что могу сделать что-то радикальное, я вырос под влиянием страха и тревоги. Я не знаю, что делать дальше",1
5,"Честно говоря, я не знаю, что я вообще здесь делаю. Я просто чувствую, что для меня нет места. Все, что я могу чувствовать, - это либо ничего, либо невыносимую тоску. Я игнорирую друзей при каждом удобном случае. Я чувствую, что моя девушка от меня отдаляется. Я причиняю боль всем, с кем общаюсь, и не привношу в их жизнь ничего хорошего. Я отстаю в учебе, чувствую себя одиноким, но впервые мне не нравится быть одиноким. У меня нет надежд и мечтаний. Меня ничто не волнует, ни семья, ни друзья, ни даже моя девушка (я все еще люблю ее, но это очень трудно объяснить, что я испытываю). Я бы покончил с собой, но я знаю, что не достаточно храбр, чтобы это сделать, и осознание того, что я настолько слаб, делает меня еще печальнее. Единственное, что я могу сделать, - это отбросить все эмоции и быть пустым, потому что, как бы плохо это ни было, я привык к этому, это мой способ быть нормальным. Я не понимаю, как люди могут надеяться или мечтать. Я говорил своей девушке о том, как мне плохо, но она испугалась, что я умру, поэтому я больше не поднимал эту тему. Но во время этого разговора я понял, что не могу даже представить себе, чтобы моя жизнь была для кого-то важным. Я знаю, что это всего лишь мои бредни, и я, наверное, пожалею, что написал это. Я призываю всех людей, которые увидят это, помогите тем, кому хуже, а не мне. Я, возможно, выживу, а они - нет. К тому же моя жизнь бессмысленна, а будущее безрадостно, в то время как они могли бы вылечить рак или сделать что-то полезное. Простите, что потратил ваше время.",1
6,"Как же меня все заебало, я просто хочу сдохнуть",1
7,"Сегодня все закончится. Я так больше не могу. Я ухожу.",1
8,"Ты даже пачку помять же не можешь, чтобы понять, норм табак или засохшее говно",0
9,"Всем привет. Мне 20 лет и я уже лысею. У меня биполярное расстройство, депрессия и ужасающая социальная тревожность. Облысение стало вишенкой на торте. Я ношу шляпу 24 часа в сутки, даже в своей комнате, когда остаюсь один, потому что не могу перестать думать об этом. Я целыми днями принимаю ксанакс, чтобы заглушить ту боль, что я чувствую. Это помогает, но ненадолго, все возвращается с удвоенной силой, как только я прихожу в себя. Я больше не знаю, как общаться с людьми, и не знаю, как поддерживать отношения. Раньше я был одним из "популярных детей", но после смерти отца я почувствовал себя в глубочайшей пизде. Меня много раз арестовывали, я лежал в реабилитационных центрах, психиатрических больницах и так далее. Единственная причина, по которой я до сих пор не покончил с собой, - это мама и братья. Если бы у меня их не было, я бы уже давно умер. Но все идет к тому, что даже их любви и поддержки уже не хватит, чтобы сохранить мне жизнь. Либо я стану парнем, который покончил с собой, либо парнем, который облысел в 20 лет и выглядит как педофил. Что бы вы выбрали?",1
10,"Я принял все оставшиеся таблетки снотворного и обезболивающего. Не могу дождаться, когда весь этот кошмар закончится. Я боролся с ним вот уже 6 лет и теперь, наконец, я свободен.",1
11,"Можете ли вы представить себе старость? Морщины, увеличение веса, выпадение волос, испорченные зубы и кости, проблемы со здоровьем, менопауза, гормоны, ненависть к новым поколениям и мировому прогрессу. Быть бесполезным злобным куском дерьма, который не может позаботиться о себе. Быть полностью зависимым от людей, которые втайне хотят, чтобы вы уже умерли. Можете ли вы хотя бы представить себя там? Я - нет. Я бы лишил себя жизни, лишь бы избежать этого.",1
12,"В моей стране очень тяжело достать оружие, однако поездов у нас в достатке. Я просто не хочу страдать. Можно ли назвать это безболезненным сопособом самоубийства?",1
13,"Я уже писал здесь раньше и увидел кое-что интересное. Я всего лишь задал вопрос и знаете, что получил? Кучку людей, которые хотят со мной сделать то же самое, что и все вокруг -- выведать у меня какие-то личные вопросы. Это делает мне только хуже, но пусть хотя бы тролли посмеются. Мое желание покончить с собой становится все сильнее. У меня осталось так мало сил, но все та же горечь. Самое главное -- это уберечь других от последствий моего выбора. Конечно, было бы неплохо, если бы завсегдатаи этого форума более уважительно относились к моей частной жизни, но ожидать этого нелепо.",1
14,"Меня арестовали, хочу покончить с собой",1
15,"Нахуй приложение VSF, почему я больше не могу смотреть порно приватно? Почему теперь это платная функция??",0
16,"Кажется, что становится все хуже и хуже. Каждый день я просто только и делаю, что существую, не принося ни себе, ни другим какой-либо пользы. Я не понимаю, сколько я еще смогу это терпеть, хотя боли как таковой нет.",1
17,"Кажется, это конец, кабинка туалета в школе не хочет меня выпускать...",0
18,"Блин, завтра сдавать курсовую, а ее даже еще не начинал...",0
19,"Всаживая нож в свое запястье, я чувствую, что наконец-то освобождаюсь. Я могу наконец-то умереть. Я не могу наблюдать за тем, как люди веселятся, радуются жизни. Моя сестра каждую ночь гуляет с подругой, я рада видеть, что она выходит из своей депрессии, но мне от этого невероятно больно. Теперь у меня ничего нет, ахаха",1
20,"Сегодня я закончу свою жизнь. Мне почти 37 лет, у меня инвалидность из-за ПТСР и ревматоидного артрита. Я вешу почти 180 кг. Я устала. Устала от одиночества, от того, что все меня отвергают и заставляют чувствовать себя каким-то монстром. Мне не с кем общаться. Я не могу ни с кем найти общий язык. Одиночество убивает меня, оно забрало слишком много и поглотило меня изнутри. Везде я вижу только тьму. Чувствую только ненависть к себе. Я покончу с этим миром и закончу свою жизнь сегодня. Всем пока. Когда это кто-нибудь прочитает, я буду уже мертв.",1
21,"Я: у меня дома обстановка просто пиздец, поэтому я лучше буду проводить время в школе или на улице. Женя: хаха, сидеть дома под принуждением делает брррррррррррррррррррррр",0
22,"Это начало конца. Все, хорош, пора завязывать со всей этой херней, я больше не могу столько пить, это какая-то нездоровая хуйня",0
24,"А вы спите в носках? Когда-нибудь пробовали? Говорят, это полезно, расскажите, у кого был опыт. Может, тут нужны именно компрессионные носки?",0
26,"Ребята, мне нужны друзья. Я одна и ни с кем не общаюсь, напишите мне кто-нибудь. Я устала общаться только с отцом и сестрой. Я буквально общаюсь только с ними. Я люблю мультики, но готова смотреть что угодно, кроме того у меня разнообразные вкусы в музыке. Кроме того, могу нарисовать, что попросите (или я попытаюсь это нарисовать. Можете написать мне в любое время суток, я практически постоянно в интернете. Могу рассказать вам странные семейные анекдоты, истории.",0
27,"Думаю, сегодняшний день станет для меня последним. Все стало слишком сложно, поэтому сегодня глубокой ночью я подумаю, могу ли я просто закончить свою жизнь. Я знаю, что я сделаю, если один друг не позвонит мне снова. Не знаю, могу ли я вообще как-то жить дальше... Смерть все исправит. Я перестану быть помехой для тех, кто мне дорог. Я не смогу тратить ничье время, если умру.",1
28,"Я просто мусор, лол. Обычно я кринжую со всех этих постов о ненависти к себе, но я такой мусор, что это невыносимо. Просто хочу набраться смелости и закончить все. Я уже смирился с этим потому что каждый день хуже предыдущего. Спасибо всем вам, вы даете мне понять, что я не одинок в своей проблеме",1
30,"Как лучше всего это сделать? Я не хочу, чтобы меня отговаривали, мне просто нужен эффективный и простой способ.",1
31,"Я просто надеюсь, что кто-нибудь найдет это. Я пьян в говно. Узнал, что у меня лимфома Ходжкинса, и я не хочу, чтобы моя семья страдала от этой хуйни. Как думаете, если ударить себя ножом в грудь, это хороший вариант? Надеююсь, что да, именно так я и сделаю. Хочу, чтобы у моей девочки все было хорошо. Она милая, любит засыпать у меня на руках. Сейчас она рядом. Хочу, чтобы она посчитала меня трусом и возненавидела меня за то, что я сделал, а не будет страдать и грустить. Надеюсь, мой брат тоже не будет страдать. Он добрый. Блять, я творил такую хуйню, прости. Завтра меня не будет. И больше никаких хуевых постов.",1
32,"Факт: награды реддита -- это просто дорогие эмодзи",0
33,"В свое время я учился в университете. Но потом мне пришлось бросить учебу, у меня не было денег. Вот уже год как я стою на месте. У меня есть одна работа, 15 часов в неделю, денег хватает только на еду. Пытаюсь найти другую работу, но не могу. Я застял в этой дыре навсегда, часть меня хочет, чтобы все закончилось. Подаю заявкеи на 5-6 вакансий в день, но все, что я получаю это объяснение, почему я им не нужен. Также не могу постричься уже 3 месяца. Я выгляжу отвратительно. У меня долги по кредитке и я не знаю, как буду платить за квартиру. Простите, что изливаю это все на вас, но я не могу перестать думать о самоубийстве. Мне нужна помощь",1
34,"Неужели все эти хлопоты, работа и тревоги стоят того, чтобы каждый день просыпаться?",1
35,"Не стесняйся сказать крашу, что ты его любишь",0
36,"Мне 22 года и я неудачник без будущего, у которого нет друзей. Я не уверен в себе, толстый и имею маленький пенис. У меня нет девушки или опыта общения с ними, ведь я уродлив и боюсь, что они будут смеяться над моим размером. У меня есть один настоящий друг и почти не осталось семьи, которой я не безразличен. У меня нет высшего образования, нет ничего, чем бы мне хотелось заниматься. Остается работать на минимальной заплате и жить от зарплаты до зарплаты. Мне просто хочется сказать ""нахуй это все"" и навсегда отказаться от жизни. Я самый большой ебаный неудачник в мире. Есть 16-летние подростки, более успешные, чем я, и это отвратительно",1
